id,premium,name,department,has_test,response_letter_required,area,salary,salary_range,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,show_contacts,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,accept_labor_contract,civil_law_contracts,night_shifts,professional_roles,accept_incomplete_resumes,experience,employment,employment_form,internship,adv_response_url,is_adv_vacancy,adv_context,branding,show_logo_in_search
130650249,False,Стажер BCS Global Markets,"{'id': '1833-1833-it', 'name': 'БКС Банк IT & Digital'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'проспект Мира', 'building': '69с1', 'lat': 55.786971, 'lng': 37.634362, 'description': None, 'raw': 'Москва, проспект Мира, 69с1', 'metro': {'station_name': 'Проспект Мира', 'line_name': 'Кольцевая', 'station_id': '5.119', 'line_id': '5', 'lat': 55.779584, 'lng': 37.633646}, 'metro_stations': [{'station_name': 'Проспект Мира', 'line_name': 'Кольцевая', 'station_id': '5.119', 'line_id': '5', 'lat': 55.779584, 'lng': 37.633646}, {'station_name': 'Проспект Мира', 'line_name': 'Калужско-Рижская', 'station_id': '6.120', 'line_id': '6', 'lat': 55.781827, 'lng': 37.633199}, {'station_name': 'Рижская', 'line_name': 'МЦД-2', 'station_id': '132.724', 'line_id': '132', 'lat': 55.792494, 'lng': 37.636114}], 'id': '3963102'}",,,2026-03-18T11:37:54+0300,2026-03-18T11:37:54+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130650249,False,"{'id': '32937', 'url': 'https://hh.ru/interview/32937?employerId=1833'}",https://api.hh.ru/vacancies/130650249?host=hh.ru,https://hh.ru/vacancy/130650249,[],"{'id': '1833', 'name': 'Компания БКС', 'url': 'https://api.hh.ru/employers/1833', 'alternate_url': 'https://hh.ru/employer/1833', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1488092.png', '90': 'https://img.hhcdn.ru/employer-logo/12242731.png', '240': 'https://img.hhcdn.ru/employer-logo/12242732.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1833', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Мы ищем в том числе студентов последних курсов математических, физико-математических, технических ВУЗов, обладающих аналитическим складом ума и умеющих работать...', 'responsibility': 'Взаимодействовать с IT-подразделениями, курировать совместные проекты. - <highlighttext>Python</highlighttext>: автоматизация задач, работа с данными (pandas, numpy), API/HTTP‑запросы, библиотеки websockets...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'OTHER', 'name': 'Другое'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '40', 'name': 'Другое'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",True,,False,,"{'type': 'MAKEUP', 'tariff': None}",True
131217953,False,"Стажер в команду портфельной риск-аналитики, Ozon Банк","{'id': 'ozonru-2180-fintech', 'name': 'Ozon Банк'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Пресненская набережная', 'building': '10', 'lat': 55.74723295660558, 'lng': 37.536558290665916, 'description': None, 'raw': 'Москва, Пресненская набережная, 10', 'metro': {'station_name': 'Деловой центр', 'line_name': 'Большая кольцевая линия', 'station_id': '97.603', 'line_id': '97', 'lat': 55.7491, 'lng': 37.5395}, 'metro_stations': [{'station_name': 'Деловой центр', 'line_name': 'Большая кольцевая линия', 'station_id': '97.603', 'line_id': '97', 'lat': 55.7491, 'lng': 37.5395}, {'station_name': 'Деловой центр', 'line_name': 'Солнцевская', 'station_id': '133.468', 'line_id': '133', 'lat': 55.7491, 'lng': 37.5395}, {'station_name': 'Москва-Сити', 'line_name': 'Филевская', 'station_id': '4.179', 'line_id': '4', 'lat': 55.748056, 'lng': 37.532778}], 'id': '1522426'}",,,2026-03-27T11:59:00+0300,2026-03-27T11:59:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=131217953,False,,https://api.hh.ru/vacancies/131217953?host=hh.ru,https://hh.ru/vacancy/131217953,[],"{'id': '2180', 'name': 'Ozon', 'url': 'https://api.hh.ru/employers/2180', 'alternate_url': 'https://hh.ru/employer/2180', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/5899116.png', '90': 'https://img.hhcdn.ru/employer-logo-round/5899117.png', '240': 'https://img.hhcdn.ru/employer-logo-round/5899118.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2180', 'country_id': 1, 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Знание продвинутых методов будет плюсом. Базовое знание <highlighttext>Python</highlighttext>, Pandas и визуализации данных. Знание продвинутых методов и библиотек будет плюсом. ', 'responsibility': 'Команду портфельных рисков (работа с уровнем риска и эффективностью розничных кредитных продуктов). Команду антифрод (противодействие мошенничеству на этапе заявки и...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '40', 'name': 'Другое'}]",True,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",True,,False,,"{'type': 'MAKEUP', 'tariff': None}",True
130840514,False,Начинающий аналитик данных (кредитный регистр),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Ленинский проспект', 'building': '1/2к1', 'lat': 55.727136, 'lng': 37.609901, 'description': None, 'raw': 'Москва, Ленинский проспект, 1/2к1', 'metro': {'station_name': 'Октябрьская', 'line_name': 'Кольцевая', 'station_id': '5.93', 'line_id': '5', 'lat': 55.729264, 'lng': 37.611049}, 'metro_stations': [{'station_name': 'Октябрьская', 'line_name': 'Кольцевая', 'station_id': '5.93', 'line_id': '5', 'lat': 55.729264, 'lng': 37.611049}], 'id': '2049002'}",,,2026-03-25T12:01:24+0300,2026-03-25T12:01:24+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130840514,False,,https://api.hh.ru/vacancies/130840514?host=hh.ru,https://hh.ru/vacancy/130840514,[],"{'id': '47858', 'name': 'Центральный банк Российской Федерации (Банк России)', 'url': 'https://api.hh.ru/employers/47858', 'alternate_url': 'https://hh.ru/employer/47858', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/5846328.png', '90': 'https://img.hhcdn.ru/employer-logo-round/5846329.png', '240': 'https://img.hhcdn.ru/employer-logo-round/5846330.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=47858', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование. Специальность или направление подготовки: «Математика и компьютерные науки», «Фундаментальные информатика и информационные технологии», «Математическое обеспечение и администрирование информационных...', 'responsibility': 'Проведение анализа данных. Разработка и внедрение алгоритмов обработки данных. Создание, поддержание и развитие программных продуктов по обработке данных и расчету...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '40', 'name': 'Другое'}]",True,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,"{'type': 'MAKEUP', 'tariff': None}",True
128491776,False,Data Engineering Intern / Стажер дата-инженер,"{'id': '4949-4949-stud', 'name': '«Procter & Gamble», Студент'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 100000, 'to': None, 'currency': 'RUR', 'gross': True}","{'from': 100000, 'to': None, 'currency': 'RUR', 'gross': True, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': None}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Ленинградское шоссе', 'building': '16ас2', 'lat': 55.821573, 'lng': 37.498725, 'description': None, 'raw': 'Москва, Ленинградское шоссе, 16ас2', 'metro': {'station_name': 'Войковская', 'line_name': 'Замоскворецкая', 'station_id': '2.30', 'line_id': '2', 'lat': 55.818923, 'lng': 37.497791}, 'metro_stations': [{'station_name': 'Войковская', 'line_name': 'Замоскворецкая', 'station_id': '2.30', 'line_id': '2', 'lat': 55.818923, 'lng': 37.497791}], 'id': '151759'}",,,2026-03-21T13:00:04+0300,2026-03-21T13:00:04+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=128491776,False,,https://api.hh.ru/vacancies/128491776?host=hh.ru,https://hh.ru/vacancy/128491776,[],"{'id': '4949', 'name': 'Procter & Gamble', 'url': 'https://api.hh.ru/employers/4949', 'alternate_url': 'https://hh.ru/employer/4949', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/1913701.jpeg', '90': 'https://img.hhcdn.ru/employer-logo-round/1913702.jpeg', '240': 'https://img.hhcdn.ru/employer-logo-round/1913703.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4949', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Владеешь английским языком на уровне Upper-Intermediate (B2) и выше. Имеешь навыки программирования на <highlighttext>Python</highlighttext> и SQL и практический...', 'responsibility': 'Azure Cloud (ADF, SQL DB и др.). Databricks (<highlighttext>Python</highlighttext>/PySpark/SQL). Визуализация данных с помощью Power BI. Azure DevOps (SCRUM...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '40', 'name': 'Другое'}]",True,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",True,,False,,,
131084862,False,Стажер-аналитик,"{'id': '6591-6591-start', 'name': 'Банк ПСБ, Старт карьеры'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Славянская площадь', 'building': '2/5/4', 'lat': 55.75359, 'lng': 37.635072, 'description': None, 'raw': 'Москва, Славянская площадь, 2/5/4', 'metro': None, 'metro_stations': [], 'id': '24030632'}",,,2026-03-27T20:34:36+0300,2026-03-27T20:34:36+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=131084862,False,,https://api.hh.ru/vacancies/131084862?host=hh.ru,https://hh.ru/vacancy/131084862,[],"{'id': '6591', 'name': 'Банк ПСБ', 'url': 'https://api.hh.ru/employers/6591', 'alternate_url': 'https://hh.ru/employer/6591', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/3165211.png', '90': 'https://img.hhcdn.ru/employer-logo-round/3165212.png', '240': 'https://img.hhcdn.ru/employer-logo-round/3165213.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=6591', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Внимателен к деталям и ответственный. Опыт работы с <highlighttext>Python</highlighttext> для автоматизации подготовки отчетов. Опыт анализа данных и построения дашбордов в...', 'responsibility': 'Разработка и развитие дашбордов по ключевым HR-метрикам (Power BI). Расчет и актуализация показателей эффективности HR-функций. Анализ структуры численности...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],"[{'id': 'from_four_to_six_hours_in_a_day', 'name': 'Можно сменами по\xa04-6\xa0часов в\xa0день'}]",[],False,[],[],"[{'id': 'HOURS_6', 'name': '6\xa0часов'}, {'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,"{'type': 'MAKEUP', 'tariff': None}",True
130231584,False,Инженер-программист (44о),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': None, 'to': 115000, 'currency': 'RUR', 'gross': True}","{'from': None, 'to': 115000, 'currency': 'RUR', 'gross': True, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': None}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Велозаводская улица', 'building': '5', 'lat': 55.714211, 'lng': 37.665776, 'description': None, 'raw': 'Москва, Велозаводская улица, 5', 'metro': {'station_name': 'Автозаводская', 'line_name': 'Замоскворецкая', 'station_id': '2.2', 'line_id': '2', 'lat': 55.706634, 'lng': 37.657008}, 'metro_stations': [{'station_name': 'Автозаводская', 'line_name': 'Замоскворецкая', 'station_id': '2.2', 'line_id': '2', 'lat': 55.706634, 'lng': 37.657008}, {'station_name': 'Автозаводская', 'line_name': 'МЦК', 'station_id': '95.530', 'line_id': '95', 'lat': 55.70631, 'lng': 37.66314}, {'station_name': 'Дубровка', 'line_name': 'Люблинско-Дмитровская', 'station_id': '10.39', 'line_id': '10', 'lat': 55.71807, 'lng': 37.676259}, {'station_name': 'Дубровка', 'line_name': 'МЦК', 'station_id': '95.529', 'line_id': '95', 'lat': 55.71268, 'lng': 37.677775}], 'id': '22848099'}",,,2026-03-31T16:14:55+0300,2026-03-31T16:14:55+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130231584,True,,https://api.hh.ru/vacancies/130231584?host=hh.ru,https://hh.ru/vacancy/130231584,[],"{'id': '566514', 'name': 'Корпорация Комета', 'url': 'https://api.hh.ru/employers/566514', 'alternate_url': 'https://hh.ru/employer/566514', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/106973.png', '90': 'https://img.hhcdn.ru/employer-logo-round/365774.png', '240': 'https://img.hhcdn.ru/employer-logo-round/438631.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=566514', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Базовое знание Linux, C/C++, <highlighttext>Python</highlighttext>, JavaScript, HTML. Образование: бакалавриат. Знание ОС Linux, iDE по направлению, знание офисного ПО.', 'responsibility': 'Разработка ПО, разработка программной документации.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
130900761,False,Начинающий инженер - программист low-code (зарубежное направление English C1),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 50000, 'to': None, 'currency': 'RUR', 'gross': False}","{'from': 50000, 'to': None, 'currency': 'RUR', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'TWICE_PER_MONTH', 'name': 'Два раза в\xa0месяц'}}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Варшавское шоссе', 'building': '37А', 'lat': 55.68904, 'lng': 37.624534, 'description': None, 'raw': 'Москва, Варшавское шоссе, 37А', 'metro': {'station_name': 'ЗИЛ', 'line_name': 'МЦК', 'station_id': '95.531', 'line_id': '95', 'lat': 55.698333, 'lng': 37.648333}, 'metro_stations': [{'station_name': 'ЗИЛ', 'line_name': 'МЦК', 'station_id': '95.531', 'line_id': '95', 'lat': 55.698333, 'lng': 37.648333}, {'station_name': 'Крымская', 'line_name': 'МЦК', 'station_id': '95.533', 'line_id': '95', 'lat': 55.690038, 'lng': 37.605}], 'id': '19412128'}",,,2026-04-04T19:21:38+0300,2026-04-04T19:21:38+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130900761,True,,https://api.hh.ru/vacancies/130900761?host=hh.ru,https://hh.ru/vacancy/130900761,[],"{'id': '973386', 'name': 'Клеверенс Софт', 'url': 'https://api.hh.ru/employers/973386', 'alternate_url': 'https://hh.ru/employer/973386', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1398345.png', '90': 'https://img.hhcdn.ru/employer-logo/7213151.png', '240': 'https://img.hhcdn.ru/employer-logo/7213152.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=973386', 'country_id': 1, 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Базовые навыки программирования (приветствуются C#, <highlighttext>Python</highlighttext>, Java или 1С). Интеграция с учетными системами (<highlighttext>Python</highlighttext>, C# и другие). ', 'responsibility': 'Участие в разработке и тестирование коробочных и проектных решений для товарного учета (магазины, склады, производства) под индустриальные мобильные устройства (Android...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
131194269,False,Стажер в направление генеративный ИИ,"{'id': 'severstal-6041-it', 'name': 'Северсталь. IT & Digital'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': None, 'building': None, 'lat': 55.755864, 'lng': 37.617698, 'description': None, 'raw': 'Москва', 'metro': {'station_name': 'Библиотека им.Ленина', 'line_name': 'Сокольническая', 'station_id': '1.4', 'line_id': '1', 'lat': 55.752123, 'lng': 37.610388}, 'metro_stations': [{'station_name': 'Библиотека им.Ленина', 'line_name': 'Сокольническая', 'station_id': '1.4', 'line_id': '1', 'lat': 55.752123, 'lng': 37.610388}, {'station_name': 'Охотный ряд', 'line_name': 'Сокольническая', 'station_id': '1.98', 'line_id': '1', 'lat': 55.757228, 'lng': 37.615078}, {'station_name': 'Площадь Революции', 'line_name': 'Арбатско-Покровская', 'station_id': '3.100', 'line_id': '3', 'lat': 55.756741, 'lng': 37.62236}, {'station_name': 'Театральная', 'line_name': 'Замоскворецкая', 'station_id': '2.99', 'line_id': '2', 'lat': 55.758808, 'lng': 37.61768}], 'id': '20537695'}",,,2026-03-13T10:32:37+0300,2026-03-13T10:32:37+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=131194269,False,,https://api.hh.ru/vacancies/131194269?host=hh.ru,https://hh.ru/vacancy/131194269,[],"{'id': '6041', 'name': 'Северсталь', 'url': 'https://api.hh.ru/employers/6041', 'alternate_url': 'https://hh.ru/employer/6041', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/3647530.png', '90': 'https://img.hhcdn.ru/employer-logo-round/3647531.png', '240': 'https://img.hhcdn.ru/employer-logo-round/3647532.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=6041', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'С первых дней ты будешь создавать реальных ИИ-агентов, которые уже работают на бизнес: обрабатывают запросы, помогают коллегам и клиентам...', 'responsibility': None}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'FLEXIBLE', 'name': 'По\xa0договорённости'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '40', 'name': 'Другое'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'project', 'name': 'Проектная работа'}","{'id': 'SIDE_JOB', 'name': 'Подработка'}",True,,False,,"{'type': 'MAKEUP', 'tariff': None}",True
131427961,False,Инженер по защите и лицензированию промышленного ПО,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Сходненская улица', 'building': '56', 'lat': 55.850408, 'lng': 37.44409, 'description': None, 'raw': 'Москва, Сходненская улица, 56', 'metro': {'station_name': 'Сходненская', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.138', 'line_id': '7', 'lat': 55.84926, 'lng': 37.44076}, 'metro_stations': [{'station_name': 'Сходненская', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.138', 'line_id': '7', 'lat': 55.84926, 'lng': 37.44076}], 'id': '2749540'}",,,2026-03-20T16:39:45+0300,2026-03-20T16:39:45+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=131427961,False,,https://api.hh.ru/vacancies/131427961?host=hh.ru,https://hh.ru/vacancy/131427961,[],"{'id': '553700', 'name': 'HARTUNG', 'url': 'https://api.hh.ru/employers/553700', 'alternate_url': 'https://hh.ru/employer/553700', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/3128415.png', '90': 'https://img.hhcdn.ru/employer-logo-round/3128416.png', '240': 'https://img.hhcdn.ru/employer-logo-round/3128417.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=553700', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт разработки на <highlighttext>Python</highlighttext> 3.8+. Понимание асимметричной криптографии (RSA, ECDSA, цифровые подписи). Знание принципов защиты ПО и противодействия...', 'responsibility': 'Проектирование и разработка системы лицензирования для многокомпонентного ПО. Реализация механизмов привязки лицензий к оборудованию (hardware fingerprinting). Разработка криптографических решений для...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '116', 'name': 'Специалист по информационной безопасности'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
131311557,False,PHP-программист,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 80000, 'to': 130000, 'currency': 'RUR', 'gross': False}","{'from': 80000, 'to': 130000, 'currency': 'RUR', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': None}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Алтуфьевское шоссе', 'building': '48к2', 'lat': 55.876152, 'lng': 37.588808, 'description': None, 'raw': 'Москва, Алтуфьевское шоссе, 48к2', 'metro': {'station_name': 'Бибирево', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.22', 'line_id': '9', 'lat': 55.883868, 'lng': 37.603011}, 'metro_stations': [{'station_name': 'Бибирево', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.22', 'line_id': '9', 'lat': 55.883868, 'lng': 37.603011}], 'id': '16447997'}",,,2026-03-17T16:04:06+0300,2026-03-17T16:04:06+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=131311557,False,,https://api.hh.ru/vacancies/131311557?host=hh.ru,https://hh.ru/vacancy/131311557,[],"{'id': '899441', 'name': 'Флекскор', 'url': 'https://api.hh.ru/employers/899441', 'alternate_url': 'https://hh.ru/employer/899441', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/1865360.png', '90': 'https://img.hhcdn.ru/employer-logo-round/1865362.png', '240': 'https://img.hhcdn.ru/employer-logo-round/1865363.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=899441', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы с Git. Опыт работы с Node.js как преимущество. Знание <highlighttext>Python</highlighttext> и Unix систем как преимущество. Работа в ОС...', 'responsibility': 'Написание новых программных модулей. Поддержка текущего функционала.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
